Age,NumOfProducts,CreditScore,RowNumber,EstimatedSalary,Balance,CustomerId,Surname,Exited
35,2,687,2936,22247.27,100988.39,15689425,Olejuru,0
40,1,807,6342,46253.65,134590.21,15658364,Laney,0
26,1,601,1430,23703.52,78892.23,15626485,Lu,0
33,2,773,6307,1118.31,0.0,15656471,Mitchell,0
41,1,597,3650,92090.36,153198.23,15745355,Golibe,0
30,2,701,1938,45742.42,156660.72,15697879,Webb,0
39,2,537,5172,137651.6,0.0,15760849,Nwachukwu,0
36,1,614,7764,73329.08,44054.84,15767064,Davide,0
28,2,611,6393,181419.29,96381.68,15701352,Fanucci,0
45,1,755,1154,143619.52,135643.0,15669899,Fitts,1
48,2,705,6250,149772.61,0.0,15806486,Cunningham,0
37,1,540,7037,19374.08,129965.18,15678882,Hay,0
37,2,740,4229,73225.31,0.0,15691061,Rapuokwu,0
55,1,638,4975,108987.25,155828.22,15744942,Steele,1
30,2,676,6401,179066.58,0.0,15585907,Collier,0
48,1,680,3640,139558.6,115115.38,15793049,Atkins,1
40,1,685,3972,198694.2,74896.92,15790809,Lo Duca,0
67,1,738,9594,22762.23,130652.52,15772216,Henry,0
58,1,777,3376,62449.07,0.0,15733234,Moretti,1
36,2,683,2487,104786.59,0.0,15745001,Kovalev,0
35,1,574,6954,15118.2,163856.76,15579109,Napolitano,0
29,1,601,606,80393.27,0.0,15814035,Lawrence,0
24,1,634,7444,63340.65,87413.19,15707042,Dellucci,0
43,1,577,5928,125140.72,127940.47,15591036,Genovesi,1
59,1,783,2454,4423.63,126224.87,15619935,Vanmeter,0
36,1,677,3609,47318.75,0.0,15601873,Bull,0
36,2,850,1484,68594.0,104077.19,15790683,Matthews,0
29,2,850,4519,23237.25,0.0,15642991,Tung,0
21,2,693,3038,3494.02,0.0,15741094,Sagese,0
63,1,718,9352,100538.8,123204.88,15606076,Golubev,0
38,1,568,7692,124486.28,132951.92,15791045,Boni,0
23,2,580,4116,196241.43,113923.81,15584505,Hill,0
39,1,591,1427,14928.8,150500.64,15710206,Larson,0
32,2,622,497,101057.95,169089.38,15662403,Kryukova,0
40,2,591,3353,88695.19,99886.42,15767414,Calabresi,0
66,2,537,8794,130664.79,103291.25,15574554,Pugh,0
37,1,633,759,72008.61,156091.97,15647099,Ts'ui,0
56,1,686,838,80553.87,111642.08,15589488,Ch'eng,0
27,3,714,4327,129130.09,0.0,15764284,Torres,0
34,2,710,2128,147074.67,134260.36,15703482,Walker,0
48,2,547,1023,69263.1,179380.74,15765014,Mai,0
63,2,634,8762,30772.86,0.0,15738088,Parkin,1
32,1,604,5614,15798.7,127849.38,15689412,Christie,0
30,2,616,5581,199099.51,0.0,15786249,Whitfield,0
47,1,581,1058,180251.68,122949.14,15706534,Enyinnaya,1
38,1,603,9542,191457.06,59360.77,15669290,Fan,0
41,1,622,6856,102402.91,127087.06,15737814,Lo,1
25,2,448,7349,95215.73,0.0,15813363,Woods,0
47,1,560,9045,128882.66,0.0,15653347,Chiu,1
37,2,743,2129,105780.18,69143.91,15605835,Rice,0
30,1,705,2767,181300.32,0.0,15677217,Ibragimova,0
74,2,593,2109,65532.17,161434.36,15634949,Hay,0
60,1,798,3617,31907.44,96956.1,15738907,Tobenna,1
43,2,520,1545,36202.74,0.0,15618926,Nwachukwu,0
36,1,564,6914,46632.87,206329.65,15784180,Ku,1
32,1,648,1719,133653.38,0.0,15762745,Macvitie,0
35,2,638,7435,165370.66,0.0,15687527,Yobachukwu,0
34,1,671,7365,110748.88,164757.56,15641733,Mishina,0
37,2,540,6235,141998.89,0.0,15654274,Corrie,0
36,1,694,725,117140.41,97530.25,15626742,Carpenter,0
35,2,827,6673,184514.01,0.0,15660403,Fleming,0
37,2,763,8029,933.38,0.0,15775124,Watterston,0
36,2,580,5492,169963.2,145387.32,15639278,Chinomso,1
45,2,549,1128,96404.38,143734.01,15647301,Bray,0
30,2,792,2957,199644.2,0.0,15642885,Gray,0
42,2,713,5156,82565.01,0.0,15656426,Tyler,0
29,2,600,4817,34747.43,0.0,15582841,Butusov,0
41,3,612,6202,151256.22,0.0,15753079,Chidi,0
32,1,694,6224,59961.81,91956.49,15679429,Bell,0
43,2,772,8686,57675.88,0.0,15597885,Kerr,0
24,1,733,7114,9617.24,161884.99,15783859,Boni,0
43,2,622,5275,100618.17,0.0,15709511,Watt,0
43,1,597,8536,5104.08,85162.26,15754940,Descoteaux,1
38,1,636,3044,45015.38,0.0,15746422,Muir,0
54,3,705,6912,96013.5,125889.3,15710087,Nicholls,1
32,2,416,150,878.87,0.0,15794413,Harris,0
37,2,481,7574,44215.86,0.0,15674750,Alexeyeva,0
38,1,565,4206,168303.55,126645.13,15670103,Dickinson,0
35,1,712,5493,69320.97,124616.23,15568487,Gorshkov,0
38,1,414,2690,77661.12,0.0,15636999,Mao,1
45,1,589,4221,125939.22,0.0,15711314,Kao,1
38,2,597,9102,25059.05,115702.67,15660980,Cairns,0
31,1,818,842,178252.63,186796.37,15737792,Abbie,0
38,2,716,8137,99661.46,0.0,15757425,Fleming,0
37,1,623,6438,93832.33,140211.88,15725094,Fang,0
23,2,763,9700,153983.99,0.0,15570145,Long,0
33,2,449,6200,156792.89,0.0,15750755,Yobachi,0
52,1,646,2795,172495.81,59669.43,15597930,Wilson,1
19,1,598,7626,173784.04,150348.37,15689692,Walker,0
33,1,721,8475,103931.49,72535.45,15698816,Tuan,0
57,2,600,7890,103548.25,138456.03,15718572,Willis,0
41,1,673,6608,151349.35,98612.1,15598259,Gregory,0
40,1,613,9195,193309.58,124339.9,15640106,Mason,0
25,2,505,8248,126728.27,114268.85,15637366,Su,0
45,2,794,1393,116547.31,88656.37,15730540,Simpson,0
35,1,658,1922,156361.58,126397.66,15638355,Woods,1
50,1,805,7019,62989.82,130023.38,15768600,Harris,1
36,1,711,3622,46884.1,137688.71,15637993,Pokrovsky,0
42,2,635,4849,164357.1,146766.72,15807167,Konovalova,0
27,2,598,2292,109296.18,90721.52,15778157,Murray,0
32,1,688,2134,172531.23,123157.95,15726354,Smith,0
36,2,721,551,28737.78,65253.07,15750141,Reichard,0
42,1,695,1741,46374.64,121453.63,15672132,Butusov,0
19,1,613,5290,176903.35,0.0,15741195,Okechukwu,0
36,1,628,1818,63085.94,91286.51,15804075,Chuang,0
62,2,732,4699,25438.87,0.0,15645717,Avdeeva,0
35,1,661,5182,142626.49,128415.45,15711287,Ahmed,0
27,1,588,3019,20066.38,0.0,15811613,Voss,0
24,2,549,18,14406.41,0.0,15788218,Henderson,0
36,1,725,1771,131173.9,118520.26,15689980,Willis,1
60,2,429,1889,163691.48,0.0,15663921,Pisani,0
55,1,745,2153,51548.14,110123.59,15630698,Hay,1
62,1,626,1643,65010.74,0.0,15683544,Buccho,0
27,1,557,7847,123096.56,87739.08,15755416,Hart,0
45,2,550,4194,70399.71,0.0,15802362,Newland,0
28,2,458,9433,9578.24,171932.26,15574142,Chuang,0
40,1,850,8899,65612.12,124788.18,15760427,Cameron,0
35,1,543,534,76773.53,59408.63,15592300,Mai,0
38,1,687,133,35608.88,122570.87,15677871,Cocci,0
18,1,684,7723,4777.23,90544.0,15570086,Lynch,0
71,2,850,8459,107236.87,0.0,15728542,Vorobyova,0
43,1,683,965,117349.19,115888.04,15580956,McNess,1
44,2,691,8720,197572.41,134066.1,15811415,Jenks,0
53,1,602,6413,45038.29,98268.84,15598982,Klein,1
25,1,609,8286,109895.16,0.0,15572631,Ndubuisi,0
47,1,730,7854,33373.26,0.0,15746674,Miller,1
29,1,692,1096,76755.99,0.0,15689081,Wu,1
39,1,628,6930,107674.3,115341.19,15651627,White,1
32,2,686,9255,179093.26,0.0,15601116,P'an,0
42,2,632,1562,195978.86,119624.6,15766374,Leak,0
24,1,559,1671,85891.02,114739.92,15716994,Green,1
27,1,561,6088,153080.4,135637.0,15730759,Chukwudi,1
56,1,517,6670,39488.04,142147.32,15797900,Chinomso,1
41,1,569,5934,163150.03,120243.49,15594340,Tao,1
40,2,683,8830,75762.0,0.0,15769955,Onuora,0
45,2,759,7946,99251.24,0.0,15654870,Longo,0
34,2,426,3509,61230.83,0.0,15614230,T'an,0
74,2,601,2003,51554.58,0.0,15657214,Hsia,0
53,2,735,5867,170454.93,123845.36,15600392,Amaechi,1
39,2,667,169,40721.24,0.0,15574692,Pinto,1
32,1,741,2589,64839.23,0.0,15663885,Blinova,0
30,2,511,5906,143994.86,0.0,15731519,Kerr,0
41,2,508,9530,94170.84,0.0,15661708,She,0
31,2,529,6385,175697.87,0.0,15812073,Palmer,0
44,1,673,7825,5708.19,133444.97,15761149,Teng,0
40,1,515,9780,138360.29,121355.99,15712568,Angelo,0
49,1,850,4630,119174.88,98649.55,15687153,Graham,1
28,1,627,8561,130504.49,71097.23,15599386,Black,0
36,2,636,9292,111573.3,117559.05,15679804,Esquivel,0
28,2,798,6875,2305.27,0.0,15793883,Lo Duca,0
35,2,700,6522,192933.37,95853.39,15748231,Hargreaves,0
35,1,514,8980,10008.68,121030.9,15742511,Gordon,0
37,1,713,6648,16403.41,0.0,15691627,Tai,0
28,1,467,9826,32349.29,126315.26,15701936,Bell,1
33,2,689,211,169381.9,161814.64,15752047,Trevisano,0
31,1,510,5279,33099.41,113688.63,15799300,Kao,1
56,1,618,1920,142400.27,0.0,15739858,Otitodilichukwu,1
45,2,474,719,172175.9,0.0,15696859,Oldham,0
37,1,754,4869,116141.72,0.0,15661330,Gilbert,0
56,1,703,7835,85547.33,0.0,15797165,Bergamaschi,1
30,1,683,1299,79240.9,57657.49,15572360,Clark,0
26,1,597,9194,42330.58,149989.39,15631512,Schneider,0
24,2,812,4618,156906.15,0.0,15799932,Iweobiegbunam,0
34,2,832,3129,146511.2,138190.13,15794253,Marsh,0
43,2,506,9796,105568.6,0.0,15738980,Yobanna,0
40,1,685,3980,72852.74,0.0,15783030,Owens,1
50,1,632,9925,6985.34,107959.39,15578865,Palerma,1
27,2,666,8318,88751.45,0.0,15670163,Verjus,0
38,2,775,4394,153122.58,179886.41,15570051,Gill,0
39,1,698,1288,90212.38,161993.89,15565701,Ferri,0
39,1,657,4356,97192.76,80293.81,15593636,Cardus,0
34,2,748,7014,53584.03,0.0,15599440,McGregor,0
56,2,642,3886,143049.72,103244.86,15618255,Fedorov,1
29,2,844,5750,147342.03,0.0,15770291,Allan,0
45,2,766,9170,147184.74,0.0,15659002,Mazzanti,0
43,1,708,2408,181499.77,118994.84,15579130,Chidiegwu,1
35,2,705,2014,116672.02,136496.12,15742238,Dellucci,0
29,2,695,5154,111565.45,0.0,15692259,Baresi,0
32,2,507,8552,67926.18,0.0,15638068,Thompson,0
34,2,614,4377,185561.89,0.0,15659820,Cross,0
64,2,543,8823,148305.82,0.0,15673929,Chin,0
75,1,562,4274,39351.64,87140.85,15804787,Onyemauchechukwu,0
62,1,607,5826,23386.77,108004.64,15753888,Johnston,1
41,2,709,6700,71672.86,150300.65,15809999,Gordon,0
77,2,634,7244,161579.85,0.0,15728906,Ibekwe,0
47,2,778,450,124694.99,127299.34,15658169,Cook,0
58,1,633,2228,132034.13,98308.51,15744368,Sun,0
28,2,645,5757,34490.06,117466.03,15706217,Kao,0
35,2,618,811,180439.75,0.0,15699430,Davide,0
36,2,607,4181,198313.69,106702.94,15569438,Mai,0
37,1,616,9001,111312.96,0.0,15723217,Cremonesi,0
34,1,679,5439,121904.14,160515.37,15633274,Tai,0
51,3,630,7534,88372.69,108449.23,15592773,Eberegbulam,1
38,2,646,6370,178752.73,0.0,15714260,Castiglione,0
32,1,528,8417,111149.98,99092.45,15751771,Lowe,0
37,1,776,1478,8065.0,0.0,15732175,Bruno,0
74,2,697,1791,16445.79,108071.36,15625641,Forbes,0
43,2,639,2009,187296.78,99610.92,15666916,Lira,0
41,1,651,683,151303.48,133432.59,15775238,Achebe,0
25,2,683,2817,152698.24,0.0,15619280,Uspensky,0
24,1,523,9432,155144.12,172231.93,15598948,DeRose,0
61,1,850,3775,53067.83,0.0,15691785,Findlay,1
39,3,617,6496,7953.62,83348.89,15640852,McGregor,1
47,1,645,8879,121840.2,152076.93,15675794,Hsing,1
36,1,692,7362,185580.89,0.0,15586479,Yin,1
41,2,637,8367,102515.42,0.0,15812422,Ugorji,0
50,1,704,7475,120770.75,165438.26,15799859,Lucchesi,1
27,1,829,47,119708.21,112045.67,15602280,Martin,1
39,3,591,31,140469.38,0.0,15589475,Azikiwe,1
35,2,850,8251,25329.48,0.0,15688865,Wade,0
33,2,670,6936,86413.11,0.0,15750396,McKissick,0
52,1,691,1469,175843.68,0.0,15814846,Ozerova,1
42,2,749,1666,143538.51,129776.72,15775082,Stewart,0
33,2,585,1417,114182.07,0.0,15667651,Young,0
24,2,679,6481,135768.25,114948.76,15693704,Tsou,0
35,2,687,4853,176450.19,0.0,15574137,Ch'in,0
31,1,689,2471,120663.57,139799.63,15720838,Gallo,0
45,1,546,4374,197789.83,0.0,15596455,Mao,1
34,2,711,8525,175310.38,0.0,15711750,Watson,0
40,1,568,430,134600.94,99282.63,15806467,Boyle,1
43,2,672,5245,64515.5,0.0,15702190,Fan,0
29,2,690,2120,108577.97,0.0,15791836,Wildman,0
66,1,560,386,15928.49,0.0,15720910,Black,0
22,1,734,1946,121894.31,130056.23,15607347,Olisaemeka,1
47,1,767,4225,48161.18,0.0,15735270,Ruggiero,1
28,2,785,474,77231.27,0.0,15681705,Fanucci,0
34,1,702,2130,109496.45,100054.77,15664881,Norton,0
51,1,840,6557,36687.11,87779.83,15612207,Hill,1
47,1,666,6999,166650.9,0.0,15640074,Barrett,1
74,2,545,1056,161326.73,0.0,15769499,Lampungmeiua,0
31,1,629,3275,16447.6,0.0,15596984,Pinto,1
45,2,689,4962,150856.38,130170.82,15632521,Cattaneo,0
51,3,771,5364,152479.64,135506.58,15663410,Piccio,1
43,1,547,5817,80262.91,92350.36,15663917,Adams,0
65,2,681,812,190419.81,134714.7,15649992,Alexander,0
24,1,645,4574,11638.17,34547.82,15693906,Abbott,0
51,1,652,6138,173989.47,0.0,15720371,McLean,1
34,2,762,2389,68562.26,88815.56,15778395,McIntyre,1
40,1,608,9649,161154.85,96202.32,15797190,Charlton,0
32,2,598,6226,198894.42,123938.6,15742172,Williamson,0
39,2,538,112,27231.26,108055.1,15665790,Rowntree,0
29,2,670,8910,27359.19,0.0,15705085,Quesada,0
30,1,529,1746,75285.47,116295.29,15772995,Ts'ao,0
68,1,758,7852,35865.44,112595.85,15651581,Lavrentyev,1
35,1,687,1453,1713.1,99587.43,15774882,Mazzanti,1
24,1,429,320,46170.75,95741.75,15626114,Pearson,0
36,1,610,8594,42581.04,115462.02,15722037,Alvarez,0
41,1,619,3334,38270.47,92467.58,15599078,Yang,0
36,3,625,1923,133807.77,108546.16,15805637,Hsing,1
39,1,663,5866,76884.05,0.0,15735339,Lynch,0
34,1,739,9529,60584.33,0.0,15584462,Liang,0
39,2,695,3686,102763.69,0.0,15642137,Fang,0
32,2,536,4276,22375.14,178011.5,15763895,Hung,0
41,3,691,4890,148848.76,109153.96,15693205,Peng,1
66,2,615,5226,74580.8,0.0,15586300,Chinonyelum,0
36,2,448,7473,81999.53,83947.12,15573798,Yermolayev,0
34,1,588,3606,153727.32,129417.82,15788683,Kang,0
38,1,607,1053,176318.27,98205.77,15623471,Marcelo,0
43,2,605,4157,23970.13,125338.8,15599452,Conti,0
34,1,585,9677,75503.6,0.0,15720924,Chijioke,0
34,2,413,100,6534.18,0.0,15633059,Fanucci,0
54,2,566,7509,172601.62,118614.6,15580366,Okechukwu,0
28,2,639,1457,126561.07,0.0,15789546,Ojiofor,0
45,1,713,7689,74005.04,131038.14,15592412,Sun,1
41,2,530,4005,147606.71,0.0,15738546,Gboliwe,0
32,1,675,6867,52710.7,197436.82,15664506,Goodwin,0
35,1,572,4510,185662.84,139979.07,15610930,Kwemto,0
34,2,825,3300,31933.06,0.0,15724527,Forbes,0
35,1,458,3800,135287.74,166492.48,15655341,Chinagorom,0
41,1,554,4282,36242.19,112152.89,15721251,Watson,0
31,2,671,9052,145567.34,105864.6,15569624,Feng,0
57,2,467,6463,114448.77,0.0,15682211,Tu,0
35,1,642,7913,122254.86,133161.95,15652169,Buckley,0
30,1,485,1415,141148.21,156771.68,15620507,Siciliani,0
37,2,833,541,136129.49,151226.18,15667896,De Luca,0
41,2,802,5816,169183.66,90757.64,15788022,Sternberg,0
32,2,810,8200,78896.59,120879.73,15798532,Crawford,0
22,1,850,3681,144385.54,0.0,15604576,Eiland,0
39,2,838,755,14279.44,166733.92,15685997,Azubuike,0
57,1,625,4197,84106.17,0.0,15796910,Tsui,1
33,1,587,2651,34215.58,100116.82,15813439,Ch'ien,0
39,2,629,4523,116748.14,0.0,15705309,Yuriev,0
27,2,610,9520,14546.76,0.0,15782121,Leonard,0
33,2,451,3119,184954.11,0.0,15789432,Mazzanti,0
66,2,675,3729,131970.86,115654.47,15806210,Bateman,0
34,2,710,3887,1561.58,147833.3,15720941,Tien,0
45,2,711,7108,50610.62,97486.15,15767358,Obioma,0
29,1,619,8069,131712.51,98955.87,15797710,Saunders,0
34,2,761,7326,61251.25,0.0,15787229,Samsonova,0
34,1,433,8484,19687.99,152806.74,15589949,Maclean,0
29,2,552,8768,12186.83,0.0,15585466,Russo,0
43,1,582,6501,170563.73,153313.67,15625964,Buckley,0
26,2,514,8427,121551.93,0.0,15704651,Bishop,0
37,2,630,7964,82647.65,0.0,15774316,Moretti,0
26,2,762,602,169654.57,123709.46,15645569,Mai,0
39,1,787,9250,100791.36,171646.76,15795747,Sheppard,0
32,1,673,8920,116969.73,121240.76,15794323,Buckley,0
25,2,445,6815,119425.94,0.0,15665943,Mai,0
40,2,642,5412,10712.82,0.0,15813640,Shih,0
29,2,579,8748,129209.09,73194.52,15667216,Chung,0
37,2,817,5523,80985.88,81070.34,15686696,Brown,0
38,2,670,1045,110472.12,119624.54,15779059,Timms,0
18,2,616,7335,27308.58,0.0,15759133,Vaguine,0
37,1,515,1558,188366.04,90432.92,15706815,Samoylova,1
32,1,627,3740,106851.7,0.0,15801125,Kegley,0
38,2,659,3523,132809.18,0.0,15645045,Rudduck,0
45,1,850,181,19482.5,122311.21,15716334,Rozier,0
54,1,404,2116,83715.66,125456.07,15718893,Pirozzi,1
31,2,696,1700,33828.64,122021.92,15664523,Colombo,0
32,1,668,1380,43595.9,92041.87,15571752,Romani,0
29,2,716,7230,98998.61,0.0,15635244,Ritchie,0
34,1,676,9144,46038.28,100359.54,15793197,Bailey,0
42,1,546,619,86945.0,139070.51,15594594,Loggia,0
37,1,575,3182,111175.09,133292.45,15663249,Howells,0
28,2,671,9852,125422.66,119859.52,15792077,Degtyaryov,0
28,1,517,1601,179056.23,115062.61,15748718,Gordon,0
40,1,850,5964,747.88,104449.8,15653521,Onuora,0
21,1,685,1616,164966.27,97956.5,15722578,Spitzer,0
36,2,698,5921,19231.98,0.0,15640648,Howe,0
40,1,708,9592,101089.76,83015.71,15649211,Fokina,0
28,1,723,3892,143481.85,91938.31,15748854,Sung,0
24,1,534,2084,169653.32,0.0,15779738,Buccho,0
32,2,659,4575,93155.75,0.0,15739514,Preston,0
40,1,688,5595,47886.44,0.0,15658432,Freeman,0
35,2,677,5122,76637.38,0.0,15708422,Hsiung,0
34,1,500,4588,140268.45,0.0,15676094,Osonduagwuike,0
30,2,652,4903,152210.81,176166.56,15634491,Kung,0
56,2,744,8253,169498.61,0.0,15734737,Bruno,0
39,2,633,5917,191207.03,0.0,15698872,Brown,0
42,1,588,5130,48498.19,164307.77,15764432,Hicks,0
37,2,705,8335,13935.53,0.0,15610343,Marshall-Hall,1
28,2,768,1919,50911.41,109118.05,15744105,Kodilinyechukwu,0
38,1,815,8331,184796.84,48387.0,15707974,Anayochukwu,0
25,2,746,5708,88728.47,0.0,15649451,Yates,0
28,1,727,5385,40357.39,0.0,15679813,Ellis,0
35,1,536,6337,77178.42,121520.36,15781534,Rapuluolisa,0
41,2,747,2055,22750.17,0.0,15730868,Marshall,0
28,1,678,7613,54144.01,138668.18,15599535,Howell,0
24,1,560,9210,89734.7,116084.32,15570681,Chiang,0
31,2,607,3964,43196.5,0.0,15629603,Chuang,0
33,1,663,1127,196260.3,122528.18,15593973,Wilkie,0
35,2,641,3429,125986.18,0.0,15570360,Wan,0
30,1,642,4602,43250.54,134497.27,15571666,Shaw,0
41,1,731,3722,88783.59,152243.57,15758362,Williamson,0
35,2,655,2390,88798.02,82231.51,15711825,Ts'ai,0
44,1,700,1323,16874.92,58781.76,15598846,Shahan,0
36,1,576,1604,23305.85,166287.85,15593470,Tu,0
34,2,751,7225,479.54,127095.14,15609823,Chieloka,0
33,1,552,7426,58844.84,144962.74,15640521,Chidumaga,1
38,2,580,4337,128481.5,115442.19,15771742,Boyle,1
50,1,617,5594,184839.7,0.0,15597968,Fyans,1
42,1,657,4412,112979.6,41473.33,15740345,Osborne,1
30,1,570,5859,97045.32,176173.52,15757867,Bray,1
43,2,845,9344,97910.06,152063.59,15798749,Davidson,0
59,2,496,3992,163141.18,91680.1,15601659,Fiorentino,1
31,1,609,6080,150218.11,103837.75,15739292,Gorshkov,0
42,2,760,1560,97906.38,77992.97,15671032,He,0
24,1,809,4683,183515.13,109558.36,15568046,Izuchukwu,0
34,2,426,7558,107876.91,0.0,15647295,Chin,0
34,1,745,3773,31802.92,132944.53,15699486,Johnson,0
34,1,701,8780,74694.41,105588.66,15650322,Grigoryeva,0
36,2,657,3458,183058.51,188241.05,15713370,Hunter,1
36,2,493,8384,56092.51,148667.81,15593501,Graham,0
52,1,611,1355,73585.18,0.0,15683403,Lombardi,1
32,2,776,46,126517.46,109421.13,15754849,Tyler,0
37,2,588,9873,187816.59,0.0,15648032,Young,0
38,1,727,749,59280.79,62276.99,15813034,Martin,0
38,2,613,7918,15859.95,126265.88,15590094,Nwachukwu,0
63,2,793,4242,27166.75,0.0,15626040,McDonald,0
44,2,681,5629,163558.36,105206.7,15665168,Calabrese,0
48,2,687,4658,170893.85,0.0,15736302,McKay,0
39,2,655,4239,148948.52,94631.26,15710390,Uspensky,0
39,2,470,3461,63705.9,117469.91,15641662,Enticknap,0
25,1,620,7382,73857.94,141825.88,15573077,Nwora,1
33,2,779,5550,30804.68,0.0,15567013,De Luca,0
34,1,778,7076,113046.81,109564.1,15768295,Warner,0
51,1,669,5839,85250.77,88827.53,15570379,Whitelegge,1
29,2,768,8092,73686.75,95984.69,15715510,Eluemuno,0
34,2,651,5475,138113.71,0.0,15696277,Hs?,0
36,2,558,3615,172363.52,126606.63,15747649,Summerville,0
58,1,681,7502,139761.25,93173.88,15605341,Baird,0
43,3,755,7054,16929.41,165048.5,15815271,Ritchie,1
42,2,606,7368,177938.52,0.0,15736399,Korovin,0
73,2,683,8020,133210.44,137732.23,15771154,North,0
50,2,744,9639,106061.47,121498.11,15662337,Baldwin,1
55,1,630,9056,106202.07,0.0,15645323,Chinwenma,1
41,2,661,665,131300.68,0.0,15763218,Akeroyd,0
37,1,636,2320,153535.27,157098.52,15681446,Sun,0
34,1,692,3543,37898.91,109699.08,15636024,Blackburn,0
33,2,631,3678,158268.84,0.0,15790442,Wright,0
32,1,749,9600,157648.12,79523.13,15690456,Yudina,0
37,2,656,3092,67840.81,0.0,15662901,Hu,0
39,2,563,676,17603.81,0.0,15754605,Jarvis,0
41,1,582,8677,128528.83,40488.76,15576124,Muravyova,0
49,1,678,4885,195053.58,116933.11,15569274,Pisano,1
37,2,643,8080,142454.77,0.0,15766552,Rossi,0
52,3,358,1963,141959.11,143542.36,15692416,Aikenhead,1
34,1,464,1841,158668.87,76001.57,15569209,Amaechi,0
33,2,507,7169,85411.01,0.0,15587297,Ruiz,0
38,1,589,9899,95483.48,0.0,15746569,Tsui,1
43,1,554,3539,7611.61,120847.11,15761023,Murphy,1
33,1,607,8027,130824.57,91301.72,15679743,Genovesi,0
37,1,522,4867,129107.59,95022.57,15688760,Obialo,0
51,3,568,4175,66586.56,0.0,15810593,Forbes,0
39,1,541,8089,199808.1,100116.67,15815656,Hopkins,1
37,1,719,4378,25803.59,101455.7,15696301,Snider,1
40,1,502,6212,196278.32,117304.29,15793116,Beneventi,0
38,2,659,4767,35701.06,0.0,15719858,Chao,0
38,2,850,412,80006.65,0.0,15760431,Pino,0
38,1,667,614,77866.91,87202.38,15805062,Lynton,0
29,2,535,6127,52709.55,0.0,15790935,Johnson,0
35,2,551,5211,86937.2,129717.3,15738954,Pisano,0
29,1,820,1431,115985.38,82344.84,15703143,Tuan,0
39,1,684,2426,120612.11,139723.9,15630167,Gibson,0
36,1,557,8842,98413.1,113110.26,15718769,Fallaci,0
38,2,609,3834,171430.16,140752.06,15604792,Kuo,0
26,1,505,4719,145011.62,112972.57,15675787,Rivera,0
44,2,777,7186,79792.3,124655.59,15686885,Nekrasov,0
24,2,607,1418,127560.77,109483.54,15774166,Mitchell,0
32,1,649,7200,28797.32,0.0,15705343,May,0
37,1,702,605,94728.49,150525.8,15609286,Chadwick,0
39,2,585,1273,131852.01,165610.41,15756539,Marshall,0
37,1,476,3965,55775.84,0.0,15714981,Sabbatini,1
41,1,536,6368,121299.14,0.0,15568742,Parkes,0
34,2,660,8747,182262.66,106486.66,15577905,Hammond,0
26,2,545,248,199638.56,0.0,15599792,Dimauro,0
27,2,586,9227,192427.16,130231.8,15779913,Davidson,0
28,1,667,1983,147090.9,165798.1,15756680,Phillips,0
35,2,653,2836,23864.21,116662.96,15812917,Kosisochukwu,0
38,1,686,5376,76076.2,111484.88,15705352,Yang,0
35,1,521,200,10488.44,96423.84,15811127,Volkov,0
35,1,730,486,53718.28,155470.55,15637954,Lewis,0
38,1,519,6084,60988.21,114141.64,15603880,Morgan,1
42,2,728,8957,41823.22,0.0,15723481,Wright,0
36,2,506,456,164253.35,0.0,15733797,Sal,0
30,1,600,9799,21852.91,119755.0,15652981,Robinson,0
29,2,412,8827,12510.53,0.0,15570194,Ikemefuna,0
65,2,803,6516,6930.17,151659.52,15810898,Pan,0
39,2,585,1722,2401.26,0.0,15592116,Jensen,0
29,2,591,7051,108684.65,0.0,15720529,Schiavone,0
24,2,797,6383,182257.61,0.0,15575060,Gardner,0
37,2,606,8166,89099.18,154712.58,15813503,Pickering,0
45,2,579,5768,11514.39,0.0,15573284,Olisanugo,0
32,1,850,5810,180622.02,0.0,15744109,Hartung,0
32,1,506,4627,80823.02,0.0,15622321,Golubova,0
41,1,725,863,116704.25,113980.21,15794916,Pirogov,0
70,2,531,2095,99503.19,0.0,15813022,Kapustina,0
38,1,715,948,5684.17,118590.41,15741336,Ejimofor,1
42,2,675,5642,8567.18,92616.64,15662232,Learmonth,0
38,2,583,1445,113597.64,0.0,15703019,Okeke,0
25,2,741,1281,73873.65,0.0,15671590,H?,0
74,2,546,3111,66732.63,114888.74,15707596,Chung,1
47,1,565,8953,165849.49,139756.12,15713975,Gibson,1
46,1,681,7610,5771.56,105969.42,15796787,Vassiliev,0
40,2,518,5136,194416.58,0.0,15587240,Vasilyev,0
32,1,797,3017,125782.29,114084.6,15642725,Madison,0
49,2,723,2303,89972.25,0.0,15736656,H?,0
29,1,684,2005,79495.01,127269.75,15729970,Ugochukwu,0
32,1,478,4581,110593.62,71187.24,15791842,Johnstone,0
42,2,784,8705,6409.55,109052.04,15777586,Moss,0
52,3,521,1006,53793.1,116497.31,15701602,Ayers,1
34,1,850,5139,52796.31,0.0,15589969,Capon,0
28,2,492,4318,95957.09,0.0,15592194,Metcalf,0
38,1,686,6559,115927.85,138131.34,15721937,Romilly,0
67,2,732,4388,177783.04,0.0,15665460,Isayeva,0
43,2,609,2133,113276.46,86053.52,15599722,Chia,1
32,1,709,4266,40861.55,147307.91,15810454,Reed,0
32,2,743,2058,175252.78,0.0,15679550,Chukwualuka,0
48,4,642,5387,78702.98,118317.27,15668283,Gardiner,1
